rows,System: System Name,Environment,Role,Fixed Asset: Fixed Asset  Name,Install Date,Service Start Date,Service End Date,Notes,OS Type,OS Version,Parent System,
1,att-1A-03-01,,,400HolgerWay,,,,,,,AT&TDataCenter,
2,att-1B-03-01,,,400HolgerWay,,,,,,,AT&TDataCenter,
3,att-1B-06-02,,,400HolgerWay,,,,,,,AT&TDataCenter,
4,att-3B-05-01,,,400HolgerWay,,,,,,,AT&TDataCenter,
5,att-3A-03-01,,,400HolgerWay,,,,,,,AT&TDataCenter,
6,att-3B-05-02,,,400HolgerWay,,,,,,,AT&TDataCenter,
7,att-3B-07-02,,,400HolgerWay,,,,,,,AT&TDataCenter,
8,att-3A-05-02,,,400HolgerWay,,,,,,,AT&TDataCenter,
9,att-3A-07-02,,,400HolgerWay,,,,,,,AT&TDataCenter,
10,att-3A-05-01,,,400HolgerWay,,,,,,,AT&TDataCenter,
11,att-1A-06-02,,,400HolgerWay,,,,,,,AT&TDataCenter,
12,att-3B-03-01,,,400HolgerWay,,,,,,,AT&TDataCenter,
13,att-3A-07-01,,,400HolgerWay,,,,,,,AT&TDataCenter,
14,att-1B-03-02,,,400HolgerWay,,,,,,,AT&TDataCenter,
15,att-1A-03-02,,,400HolgerWay,,,,,,,AT&TDataCenter,
16,att-3B-07-01,,,400HolgerWay,,,,,,,AT&TDataCenter,
17,rw-150-M2,,,1200StrikerAve,,,,,,,RagingWireDataCenter,
18,rw-152-M2,,,1200StrikerAve,,,,,,,RagingWireDataCenter,
19,rw-157-K1,,,1200StrikerAve,,,,,,,RagingWireDataCenter,
20,rw-150-K1,,,1200StrikerAve,,,,,,,RagingWireDataCenter,
21,rw-150-M1,,,1200StrikerAve,,,,,,,RagingWireDataCenter,
22,rw-152-K2,,,1200StrikerAve,,,,,,,RagingWireDataCenter,
638,securscan01-dc1,dc1,Security,A1-17560,4/27/2011,,,,windows server,2008 enterprise,,
639,apacheops02-dc1,dc1,apache ops,A1-17557,2/28/2011,,,,,,,
640,abuse02-dc1,dc1,Abuse,P1238060004,6/21/2011,,,,,,,
641,SJ01-ASA5510-02,dc1,PTP to DC2,JMX1009K0DK,,,,,,,,
642,defcon,dc1,internal.DNS.slave,P1236030087,,,,,,,,
643,daas,dc1,external.DNS,P1236030089,,,,,,,,
644,laads,dc1,ldap,P1236030085,,,,,,,,
645,laam,dc1,ldap,P1236030081,,,,,,,,
646,ssh02-dc1,dc1,ssh,A1-19342,9/27/2011,,,,,,,
647,hasta,dc1,www,P1236030827,,,,,,,,
648,blackwidow,dc1,security,P1236030088,,,,,,,,
649,dc01-vpn-01-2,dc1,vpn,JMX1421L1BL,7/26/2011,,,,,,,
650,rt3845-b,dc1,Cisco 3800 Router RT,FTX1005C0QG,,,,,,,,
651,Corp-RT2800a,dc1,,FTX1020A1X8,,,,,,,,
652,pdu-dc01-303-1/b,dc1,power,KDTH0000217,9/17/2013,9/17/2013,,,,,,
653,pdu-dc01-303-1/a,dc1,power,KDTG0000544,9/17/2013,9/17/2013,,,,,,
654,pdu-dc01-303-2/b,dc1,power,KDTH0000150,9/19/2013,9/19/2013,,,,,,
655,pdu-dc01-303-2/a,dc1,power,ADTG0000023,9/19/2013,9/19/2013,,,,,,
656,con-dc01-214-1,dc1,console,270095309,,,,,Avocent Linux,,,
657,con-dc01-207-1,dc1,console,270095323,8/8/2011,,,,Avocent Linux,,,
658,dc1-d3-prod-01-7,dc1,tor switch,FDO1344R1D1,,,,,,,,
659,build02-dc1,dc1,"build,kickstart,dhcp",A1-15701,1/20/2011,,,,,,,
660,attention01-dc1,dc1,attention,A1-15732,,,,,windows server,2008 enterprise,,
661,con-dc01-206-1,dc1,console,270095298,,,,,Avocent Linux,,,
662,dc1-d3-prod-01-6,dc1,tor switch,FDO1344R1BB,,,,,,,,
663,RPS-206,dc1,rps,FDO1241SG6C,,,,,,,,
664,corp-gw01,dc1,firewall to corp,AG1210AA0036,5/5/2011,,,,,,,
665,con-dc01-201-1,dc1,console,270100455,,,,,Avocent Linux,,,
666,dc1-d3-prod-01-1,dc1,tor switch,FDO1233V0LB,,,,,,,,
667,IDF1-ATT-tx-rx,dc1,,res-100001,,,,,,,,
668,pdu-dc01-213-2/a,dc1,Switched PDU,PCAN0003933,4/23/2012,4/23/2012,,,,,,
669,dc1-d3-prod-06-6,dc1,TOR switch,FDO1637P165,1/12/2013,1/11/2013,,,,,,
670,dc1-d3-prod-06-5,dc1,TOR switch,FDO1636P117,1/11/2013,1/11/2013,,,,,,
671,splunk01-dc1,dc1,Splunk,A1-20817,2/6/2012,2/7/2012,,,,,,
672,netapp01S1.dc1,dc1,NAS.Shelf-1,SHU90956001088,,,,,,,,
673,netapp01S2.dc1,dc1,NAS.Shelf-2,SHU936310028302,,,,,,,,
674,IDF21-ATT-tx-rx,dc1,,res-101397,,,,,,,,
675,zabbix01-dc1,dc1,zabbix app server,P1238070144,,,,,,,,
676,ice03-prod,dc1,ICE app server,P1703990,,,,,,,,
677,raritan,dc1,kvm,HKB8200106,,,,,,,,
678,mon01-dc1,dc1,mon,A1-19345,10/13/2011,,,,,,,
679,splunk-deploy01-dc1,dc1,admin.splunk,A1-28881,,,,,Centos,6.3,,
680,ice01-prod.prod,dc1,ICE app server,P1238120003,,,,,,,,
681,ice04-prod,dc1,ice,P1703996,,,,,,,,
682,ice02-prod.prod,dc1,ICE app server,P1238100088,,,,,,,,
683,prodopsdb01,dc1,utility DB,P1237110339,,,,,,,,
684,radcon,dc1,bounce.db.reporting,P1237060383,,,,,,,,
685,radar,dc1,bounce.db.reporting,P1237060385,,,,,,,,
686,dbadmin01-dc1,dc1,admin,P1704264,,,,,,,,
687,svn01-dc1,dc1,subversion,A1-14967,,,,,,,,
688,ws2-stage,dc1,www-response,P1238120004,,,,,,,,
689,pdu-dc01-310-2,dc1,power,resp1000106,,,,,,,,
690,snark,dc1,T5120 recovery,BEL0840BXK,,,,,,,,
691,jdam,dc1,jumpstart,FM61910195,,,,,,,,
692,pdu-dc01-309-1/b,dc1,power,KDTH0000222,,,,,,,,
693,pdu-dc01-309-1/a,dc1,power,KDTG0000803,9/5/2013,9/5/2013,,,,,,
694,pdu-dc01-309-2/b,dc1,power,KDTH0000201,9/6/2013,9/6/2013,,,,,,
695,pdu-dc01-309-2/a,dc1,power,KDTG0000568,9/6/2013,9/6/2013,,,,,,
696,309-kvm,dc1,KVM,9448AZb02100000141,,,,,,,,
697,pdu-dc01-319-1,dc1,power,resp1000099,,,,,,,,
698,pdu-dc01-319-2,dc1,power,resp1000046,,,,,,,,
699,pdu-dc01-319-3,dc1,power,resp1000081,,,,,,,,
700,pdu-dc01-319-4,dc1,power,resp1000029,,,,,,,,
701,gi01b-dc1,dc1,db cache,133200-6,9/5/2012,9/5/2012,,,,,,
702,gi01a-dc1,dc1,db cache,133200-1,9/5/2012,9/5/2012,,,,,,
703,gi02b-dc1,dc1,db cache,132638-2,1/21/2013,1/21/2013,,,,,,
704,gi02a-dc1,dc1,db cache,132638-6,1/21/2013,1/21/2013,,,,,,
705,smtp03-ext-dc1,dc1,smtp ext,A1-24823,3/7/2013,3/7/2013,,,Centos,,,
706,pdu-dc01-315-1/b,dc1,power,ADTH0000018,10/25/2012,12/19/2012,,,,,,
707,files05-dc1,dc1,files,A1-22410,7/3/2012,7/3/2012,,,Centos,,,
708,apacheapp04-dc1,dc1,apacheapp,A1-21774,8/17/2012,8/17/2012,,,,,,
709,apacheapp03-dc1,dc1,apacheapp,A1-21773,8/17/2012,8/17/2012,,,,,,
710,apacheapp01-dc1,dc1,apacheapp,A1-21767,8/17/2012,8/17/2012,,,,,,
711,admintools02-dc1,dc1,admin,A1-21030,2/22/2012,2/22/2012,,,Centos,5.7,,
712,dc1-sec-fire-02,dc1,Security,C51200045K80510,3/14/2012,3/14/2012,7/2/2012,,,,,
713,dc1-sec-fire-01,dc1,Security,C51200049K80023,3/14/2012,3/14/2012,,,,,,
714,splunk-indexer03-dc1,dc1,splunk,A1-27612,6/6/2013,6/6/2013,,,Centos,,,
715,splunk-search01-dc1,dc1,splunk,A1-27613,6/6/2013,6/6/2013,,,Centos,,,
716,pdu-dc01-351-1,dc1,power,emc-pdu-000013,,,,,,,,
717,pdu-dc01-333-2,dc1,power,emc-pdu-000031,,,,,,,,
718,pdu-dc01-362-2,dc1,power,emc-pdu-000017,,,,,,,,
719,pdu-dc01-353-2,dc1,power,emc-pdu-000012,,,,,,,,
720,pdu-dc01-355-1,dc1,power,emc-pdu-000007,,,,,,,,
721,pdu-dc01-219-1,dc1,power,emc-pdu-000005,,,,,,,,
722,pdu-dc01-336-1,dc1,power,emc-pdu-000024,,,,,,,,
723,pdu-dc01-360-2,dc1,power,emc-pdu-000021,,,,,,,,
724,pdu-dc01-219-2,dc1,power,emc-pdu-000006,,,,,,,,
725,pdu-dc01-333-1,dc1,power,emc-pdu-000030,,,,,,,,
726,pdu-dc01-335-1,dc1,power,emc-pdu-000026,,,,,,,,
727,pdu-dc01-353-1,dc1,power,emc-pdu-000011,,,,,,,,
728,pdu-dc01-362-1,dc1,power,emc-pdu-000016,,,,,,,,
729,pdu-dc01-220-1,dc1,power,emc-pdu-000003,,,,,,,,
730,pdu-dc01-335-2,dc1,power,emc-pdu-000027,,,,,,,,
731,pdu-dc01-220-2,dc1,power,emc-pdu-000004,,,,,,,,
732,pdu-dc01-221-1,dc1,power,emc-pdu-000001,,,,,,,,
733,pdu-dc01-355-2,dc1,power,emc-pdu-000008,,,,,,,,
734,pdu-dc01-361-1,dc1,power,emc-pdu-000018,,,,,,,,
735,pdu-dc01-337-2,dc1,power,emc-pdu-000023,,,,,,,,
736,apacheapp02-dc1,dc1,apacheapp,A1-19349,8/17/2012,8/17/2012,,,,,,
737,pdu-dc01-334-1,dc1,power,emc-pdu-000028,,,,,,,,
738,pdu-dc01-351-2,dc1,power,emc-pdu-000014,,,,,,,,
739,pdu-dc01-221-2,dc1,power,emc-pdu-000002,,,,,,,,
740,pdu-dc01-360-1,dc1,power,emc-pdu-000020,,,,,,,,
741,pdu-dc01-337-1,dc1,power,emc-pdu-000022,,,,,,,,
742,pdu-dc01-354-1,dc1,power,emc-pdu-000009,,,,,,,,
743,pdu-dc01-336-2,dc1,power,emc-pdu-000025,,,,,,,,
744,pdu-dc01-334-2,dc1,power,emc-pdu-000029,,,,,,,,
745,pdu-dc01-361-2,dc1,power,emc-pdu-000019,,,,,,,,
746,pdu-dc01-354-2,dc1,power,emc-pdu-000010,,,,,,,,
747,apacheapp07-dc1,dc1,apache,A1-28456,7/17/2013,7/17/2013,,,Centos,,,
748,apacheapp08-dc1,dc1,apache,A1-28454,7/17/2013,7/17/2013,,,Centos,,,
749,apacheapp05-dc1,dc1,apache,A1-28458,7/17/2013,7/17/2013,,,Centos,,,
750,apacheapp06-dc1,dc1,apache,A1-28452,7/17/2013,7/17/2013,,,Centos,,,
751,flacm01-dc1,dc1,flacm,A1-21776,4/25/2012,4/25/2012,,,Centos,5.6,,
752,flacm02-dc1,dc1,flacm,A1-21777,4/25/2012,4/25/2012,,,Centos,5.6,,
753,dhcp01-dc1,dc1,dhcp for f5,A1-21770,4/17/2012,4/17/2012,,,Centos,5.6,,
754,dv01-dc1-exp01,dc1,JBOD Exp,A1-24353,10/26/2012,10/26/2012,,,,,,
755,pdu-dc01-501-1/a,dc1,Power,PCAN0003791,3/13/2013,3/13/2013,,,,,,
756,dbmonitor03-dc1,dc1,db monitor,A1-15652,1/30/2013,1/30/2013,,,,,,
757,prodopsdb01-dc1,dc1,prod ops db,P1238070138,2/1/2013,2/1/2013,,,,,,
758,pdu-dc01-501-1/b,dc1,Power,ACBB0000748,3/13/2013,3/13/2013,,,,,,
759,gridiron01,dc1,Storage Accelerator,127778-12,6/6/2012,6/6/2012,,,,,,
760,netapp01b-dc1,dc1,storage,7.00002E+11,8/8/2013,8/8/2013,,,,,,
761,dv50-dc1,dc1,JBOD,A1-20576,10/2/2012,10/2/2012,,,Solaris,,,
762,dc1-lb-vip-01,dc1,ingress load balance,f5-husb-wbmg,1/4/2013,1/4/2013,,,,,,
763,dc1-lb-vip-02,dc1,ingress load balance,f5-inay-lbdx,1/4/2013,1/4/2013,,,,,,
764,dc1-printer,dc1,printer,NWQ27983,10/8/2013,10/8/2013,,,,,,
765,mta22-dc1,dc1,mta,A1-28666,12/5/2013,12/5/2013,,,,,,
766,mta44-dc1,dc1,mta,A1-28673,12/5/2013,12/5/2013,,,,,,
767,mta42-dc1,dc1,mta,A1-28672,12/5/2013,12/5/2013,,,,,,
768,mta43-dc1,dc1,mta,A1-28667,12/5/2013,12/5/2013,,,,,,
769,mta45-dc1,dc1,mta,A1-28669,12/5/2013,12/5/2013,,,,,,
770,pdu-dc01-110-1/b,dc1,power,KDTH0000221,8/2/2013,8/2/2013,,,,,,
771,emcsw8-dc1,dc1,SAN,BRCALM2540H010,3/13/2013,3/13/2013,,,,,,
772,storhost01-dc1,dc1,esx host,A1-23708,4/30/2013,4/30/2013,,,ESX,,,
773,ntp01-dc1,dc1,ntp,A1-24819,5/13/2013,5/13/2013,,,Centos,6.3,,
774,ntp02-dc1,dc1,ntp,A1-24822,5/13/2013,5/13/2013,,,Centos,6.3,,
775,pdu-dc01-104-2/b,dc1,,ACBB0000879,1/17/2012,1/17/2012,,,,,,
776,pdu-dc01-104-2/a,dc1,,PCAN0002831,1/17/2012,1/17/2012,,,,,,
777,pdu-dc01-103-2/b,dc1,,ACBB0000938,1/17/2012,1/17/2012,,,,,,
778,pdu-dc01-103-2/a,dc1,,PCAN0002835,1/17/2012,1/17/2012,,,,,,
779,build03-dc1,dc1,build,A1-28883,1/24/2014,1/24/2014,,,,,,
780,build04-dc1,dc1,build,A1-22426,1/24/2014,1/24/2014,,,,,,
781,dc1-d3-gigmon-01,dc1,Security,903F9,1/30/2014,1/30/2014,,,,,,
782,admintools01-dc1,dc1,admin,A1-21026,2/15/2012,2/15/2012,,,Centos,5.7,,
783,prodops01-dc1,dc1,admin,A1-28613,11/14/2013,11/14/2013,,,,,,
784,ntp01-ext-dc1,dc1,ntp,A1-24814,6/20/2013,6/20/2013,,,,,,
785,ntp02-ext-dc1,dc1,ntp,A1-24821,6/20/2013,6/20/2013,,,,,,
786,emcsw7-dc1,dc1,SAN,BRCALM2540H00C,3/13/2013,3/13/2013,,,,,,
787,dc1-oob-01,dc1 OOB,OOB,FDO1532Y0RT,10/4/2012,10/4/2012,,,,,,
788,SJ01-3560G-00B,dc1 OOB,,FOC1246Y4ZC,,,,,,,,
789,cx4-960-01-spb-dc1,dc1 Orion,storage,APM00095001880,,,,,,,,
790,cx4-960-01-spa-dc1,dc1 Orion,storage,APM00095001880,,,,,,,,
791,cx4-960-02-spb-dc1,dc1 Ursa,storage,APM00110401261,,,,,,,,
792,cx480-01-spb-dc1,dc1 Ursa,storage,APM00083200506,,,,,,,,
793,cx480-01-spa-dc1,dc1 Ursa,storage,APM00083200506,,,,,,,,
794,cx4-960-02-spa-dc1,dc1 Ursa,storage,APM00110401261,,,,,,,,
795,rw-157-Q2,dc2,power,1200StrikerAve,,,,,,,RagingWireDataCenter,
796,rw-157-Q1,dc2,power,1200StrikerAve,,,,,,,RagingWireDataCenter,
797,rw-157-K2,dc2,,1200StrikerAve,,,,,,,RagingWireDataCenter,
798,rw-150-K2,dc2,,1200StrikerAve,,,,,,,RagingWireDataCenter,
799,rw-152-L2,dc2,,1200StrikerAve,,,,,,,RagingWireDataCenter,
800,pdu-dc02-h05-2,dc2,power,ZA1252006372,4/16/2013,4/16/2013,,,,,,
801,dc2-d0-prod-08-1,dc2,switch,FDO1651X0QE,4/16/2013,4/16/2013,,,,,,
802,dc2-d0-prod-08-5,dc2,switch,FDO1651R1AY,4/16/2013,4/16/2013,,,,,,
803,emcsw7-dc2,dc2,san,BRCALM2550H023,2/6/2012,2/6/2012,,,,,,
804,pdu-dc02-h02-2,dc2,power,ZA1306010920,4/16/2013,4/16/2013,,,,,,
805,dc2-d0-prod-08-2,dc2,switch,FDO1651P11E,4/16/2013,4/16/2013,,,,,,
806,rac03n01-dc2,dc2,RAC,A1-26913,6/13/2013,6/13/2013,,,Red Hat 5.6,,,
807,dc2-d0-prod-08-3,dc2,switch,FDO1651X0Q3,4/16/2013,4/16/2013,,,,,,
808,dc2-d0-prod-07-1,dc2,switch,FDO1609K102,4/2/2013,4/2/2013,,,,,,
809,dc2-d0-prod-08-4,dc2,switch,FDO1651P149,4/16/2013,4/16/2013,,,,,,
810,pdu-dc02-h03-1,dc2,power,ZA1306010916,4/16/2013,4/16/2013,,,,,,
811,pdu-dc02-h04-1,dc2,power,ZA1306010914,4/16/2013,4/16/2013,,,,,,
812,ids01-dc2,dc2,ids,A1-23809,,,,,,,,
813,mta08-dc2,dc2,mta Orion,A1-21713,5/2/2012,5/2/2012,,,Centos,5.6,,
814,mta26-dc2,dc2,mta,A1-21714,5/2/2012,5/2/2012,,,Centos,5.6,,
815,mta27-dc2,dc2,mta,A1-21716,5/2/2012,5/2/2012,,,Centos,5.6,,
816,mta28-dc2,dc2,mta,A1-21717,5/2/2012,5/2/2012,,,Centos,5.6,,
817,mta25-dc2,dc2,mta,A1-21718,5/2/2012,5/2/2012,,,Centos,5.6,,
818,dc2-extsw-01-2,dc2,External,FDO1653W069,4/19/2012,4/19/2012,,,,,,
819,dc2-extsw-01,dc2,External,FDO1609V04P,4/17/2012,4/17/2012,,,,,,
820,dc2-d0-prod-07-2,dc2,switch,FDO1609K105,4/2/2013,4/2/2013,,,,,,
821,pdu-dc02-h01-2,dc2,power,ZA1306010908,4/16/2013,4/16/2013,,,,,,
822,pdu-dc02-h01-1,dc2,power,ZA1252006379,4/16/2013,4/16/2013,,,,,,
823,emcsw8-dc2,dc2,san,BRCALM2550H013,2/6/2012,2/6/2012,,,,,,
824,pdu-dc02-h05-1,dc2,power,ZA1306010914,4/16/2013,4/16/2013,,,,,,
825,pdu-dc02-h02-1,dc2,power,ZA1252006375,4/16/2013,4/16/2013,,,,,,
826,pdu-dc02-h04-2,dc2,power,ZA1252006382,4/16/2013,4/16/2013,,,,,,
827,rpa02-dc2,dc2,recoverpoint,FC6RP124900103,4/3/2013,4/3/2013,,,,,,
828,pdu-dc02-h03-2,dc2,power,ZA1252006371,4/16/2013,4/16/2013,,,,,,
829,rpa01-dc2,dc2,recoverpoint,FC6RP124900089,4/3/2013,4/3/2013,,,,,,
830,rpa04-dc2,dc2,recoverpoint,FC6RP125000245,4/3/2013,4/3/2013,,,,,,
831,rpa03-dc2,dc2,recoverpoint,FC6RP130300040,4/3/2013,4/3/2013,,,,,,
832,dc2-d0-iso-2-1,dc2,iso switch,FDO1609V042,4/4/2013,4/4/2013,,,,,,
833,dc2-d0-iso-2-2,dc2,iso switch,FDO1609K10B,4/4/2013,4/4/2013,,,,,,
834,con-dc02-a04-1,dc2,console,270122519,,,,,Avocent Linux,,,
835,mta32-dc2,dc2,mta,A1-27972,6/11/2013,6/11/2013,,,Centos,,,
836,dhcp01-dc2,dc2,DHCP,A1-18383,8/2/2011,,,,,,,
837,con-dc02-d09-1,dc2,console,270331368,7/20/2011,,,,Avocent Linux,,,
838,dc2-d0-prod-03-4,dc2,,FDO1510R0XR,7/20/2011,,,,,,,
839,files03-dc2,dc2,files,A1-14856,12/8/2011,,,,Centos,5.6,,
840,con-dc02-d08-1,dc2,console,270331408,7/20/2011,,,,Avocent Linux,,,
841,dc2-d0-prod-03-3,dc2,,FDO1510R0XJ,7/20/2011,,,,,,,
842,con-dc02-d07-1,dc2,console,270331403,7/20/2011,,,,Avocent Linux,,,
843,dc2-d0-prod-03-2,dc2,,FDO1510P0XV,7/20/2011,,,,,,,
844,ldap-master01-dc2,dc2,LDAP Master,A1-15721,,,,,,,,
845,build01-dc2,dc2,"kickstart,dhcp",A1-15684,,,,,,,,
846,con-dc02-d04-1,dc2,console,270171213,,,,,Avocent Linux,,,
847,dc2-d0-prod-02-4,dc2,TOR,FDO13471008,6/22/2011,,,,,,,
848,dns03-dc2,dc2,DNS,A1-14812,,,,,,,,
849,loghost02-dc2,dc2,logging,A1-15675,,,,,,,,
850,attention01-dc2,dc2,attention,A1-15734,,,,,windows server,2008 enterprise,,
851,ldap-slave03-dc2,dc2,LDAP slave,A1-15690,,,,,,,,
852,dbadmin02-dc2,dc2,dbadmin,A1-21699,,,,"was on A1-15700, rekicked",,,,
853,mta22-dc2,dc2,mta,A1-17548,3/9/2011,,,,,,,
854,mta03-dc2,dc2,mta Orion,A1-14884,,,,,,,,
855,files02-nonprod-dc2,dc2,files,P1238100519,,,,,,,,
856,fly02-uber,dc2,FLY,P1238100512,,,,,,,,
857,prodopsdb01-dc2,dc2,prodopsdb,P1238100522,,,,,,,,
858,prodops01-dc2,dc2,prodops,A1-28880,11/22/2013,11/22/2013,,"was on 	P1238100539",,,,
859,dns02-mta-dc2,dc2,DNS mta,A1-15678,,,,,,,,
860,smtp04-ext-dc2,dc2,SMTP ext,A1-15699,,,,,,,,
861,zabbixdb03-dc2,dc2,zabbixdb,P1238100521,,,,,,,,
862,dbadmin01-dc2,dc2,dbadmin,P1704259,,,,,,,,
863,ldap-master02-dc2,dc2,LDAP Master,A1-15689,,,,,,,,
864,build02-dc2,dc2,"kickstart,dhcp",A1-15705,,,,,,,,
865,con-dc02-d05-1,dc2,console,270171212,,,,,Avocent Linux,,,
866,dc2-d0-prod-02-5,dc2,TOR,FDO13470SXS,6/22/2011,,,,,,,
867,pdu-dc02-d05-1,dc2,power,ZA0951003779,,,,,,,,
868,pdu-dc02-d05-2,dc2,power,ZA0951003813,,,,,,,,
869,con-dc02-d06-1,dc2,console,270331405,7/20/2011,,,,Avocent Linux,,,
870,dc2-d0-prod-03-1,dc2,,FDO1510R0XD,7/20/2011,,,,,,,
871,pdu-dc02-d05-3,dc2,power,ZA0918002491,,,,,,,,
872,pdu-dc02-d05-4,dc2,power,ZA0918002486,,,,,,,,
873,dns-master-dc2,dc2,DNS Master,A1-15683,,,,,,,,
874,tmws12-prod,dc2,tmws,P1239010875,,,,,,,,
875,con-dc02-a06-1,dc2,console,270122491,,,,,Avocent Linux,,,
876,sa01-rsasid130-a,dc2,uber,5QVPPH1,,,,,,,,
877,sa01-asa5510-oob,dc2,uber,JMX1250l12H,,,,,,,,
878,sa01-sacs1113-a,dc2,uber,QCN12510006,,,,,,,,
879,dns04-dc2,dc2,DNS,A1-14802,,,,,,,,
880,tmws13-ri4,dc2,tmws,p1238100509,,,,was on P1239010873,,,,
881,ldap-slave04-dc2,dc2,LDAP,A1-15703,,,,,,,,
882,files01-uber,dc2,files,P1238100517,,,,,,,,
883,fly01-uber,dc2,FLY,P1238100514,,,,,,,,
884,dns01-mta-dc2,dc2,DNS mta,A1-15711,,,,,,,,
885,smtp02-ext-dc2,dc2,SMTP ext,A1-15710,,,,,,,,
886,dc02-mon-swnd-01,dc2,SolarWinds App,A1-15725,,,,,windows server,2008 enterprise,,
887,dc02-mon-dbse-01,dc2,SolarWinds DB,A1-15724,,,,,windows server,2008 enterprise,,
888,mon02-dc2,dc2,monitoring svr,P1238100098,,,,,,,,
889,mon01-dc2,dc2,Mon,A1-20552,,,,,,,,
890,DC02-WIN-NETOPS-A,dc2,netops,res-102121,,,,,,,,
891,DC02-WIN-NETOPS-B,dc2,netops,res-102120,,,,,,,,
892,dc02-rsa-02,dc2,Security,C9W21Q1,4/25/2011,,,,,,,
893,dc02-vpn-01-2,dc2,vpn,JMX1415L2A9,7/26/2011,,,,,,,
894,dc02-vpn-01-1,dc2,vpn,JMX1422L3VN,7/26/2011,,,,,,,
895,con-dc02-a03-1,dc2,console,270165784,,,,,Avocent Linux,,,
896,dc2-d0-sqs-04-1,dc2,,FDO1351R2FS,,,,,,,,
897,dc2-d0-core-2,dc2,core,fox1231HGAF,,,,,,,,
898,dc2-d0-core-1,dc2,uber,fox1231GF2T,,,,,,,,
899,sa01spnx5500-a,dc2,uber,00304862B0,,,,,,,,
900,con-dc02-d11-1,dc2,console,520023088,7/20/2011,,,,Avocent Linux,,,
901,dc2-d0-prod-03-6,dc2,,FDO1510P0YQ,7/20/2011,,,,,,,
902,dbmonitor01-dc2,dc2,RAC admin,A1-14870,9/15/2011,,,,,,,
903,mondb01-dc2,dc2,Mon,A1-14913,10/6/2011,,,,,,,
904,con-dc02-d10-1,dc2,console,270331404,7/20/2011,,,,Avocent Linux,,,
905,dc2-d0-prod-03-5,dc2,,FDO1510R0YS,7/20/2011,,,,,,,
906,mta02-uber,dc2,SPF1,P1238100570,,,,,,,,
907,mta01-uber,dc2,SPF1,P1238100572,,,,,,,,
908,spam01-uber,dc2,SPF1,P1238100568,5/24/2011,,,,,,,
909,mtassd04-uber,dc2,test,P1704510,,,,,,,,
910,mtassd03-uber,dc2,test,P1704511,,,,,,,,
911,mtassd02-uber,dc2,test,P1704509,,,,,,,,
912,mtassd01-uber,dc2,test,P1704512,,,,,,,,
913,con-dc02-a05-1,dc2,console,270100461,,,,,Avocent Linux,,,
914,sa01-acs6032-a,dc2,console,270122519,,,,,,,,
915,sa01-3560-oob,dc2,uber,FOC1246W129,,,,sa01-00b,,,,
916,storadmin01-dc2,dc2,"EMC, Netapp Admin",P1704005,,,,,windows server,2008 enterprise,,
917,dc02-asa-prod-02,dc2,Firewall,JMX1424L489,,,,,,,,
918,dc02-asa-prod-01,dc2,Firewall,JMX1424L48B,,,,,,,,
919,DC2-LB2-B,dc2,,f5-okzx-nnqz,,,,,,,,
920,DC2-LB2-A,dc2,,f5-qzel-rojs,,,,,,,,
921,DC2-LB1-B,dc2,,f5-aidb-wowk,,,,,,,,
922,DC2-LB1-A,dc2,,f5-uwux-xefa,,,,,,,,
923,sa01-asr1006-b,dc2,Outbound,fox1230H4QM,,,,,,,,
924,sa01-asr1006-a,dc2,Outbound,fox1224GGMQ,,,,,,,,
925,sa01-asr1002-b,dc2,Inbound,fox1234G5V5,,,,,,,,
926,sa01-asr1002-a,dc2,Inbound,fox1234G5V7,,,,,,,,
927,dc2-3850-01,dc2,uber,FTX1232A4A1,,,,,,,,
928,qualysguard-dc2,dc2,security,2002611192,9/15/2011,,,,,,,
929,sa01-netopia3347-00b-dc2,dc2,,1.52287E+11,,,,,,,,
930,splunk-indexer02-dc1,dc2,splunk,A1-27611,6/6/2013,6/6/2013,,,Centos,,,
931,esx01-dc2,dc2,ESX Host,A1-28338,7/16/2013,7/16/2013,,,ESX,,,
932,mta09-dc2,dc2,mta Orion,A1-27965,6/11/2013,6/11/2013,,,Centos,,,
933,files05-dc2,dc2,,A1-22471,7/2/2012,8/2/2012,,,Centos,6.2,,
934,nfs8-dc2,dc2,JBOD,A1-20816,3/13/2012,3/13/2012,,,Solaris,,,
935,nfs7-dc2,dc2,JBOD,A1-20815,3/13/2012,3/13/2012,,,Solaris,,,
936,RagingWireDataCenter,dc2,,1200StrikerAve,,,,,,,,
937,dc2-xo-ttu,DC2,Test switch,FDO1719R2M2,9/17/2013,9/17/2013,,,,,,
938,vnx5300-01-spa-dc2,dc2,storage,APM00123703146,11/6/2012,11/6/2012,,,,,,
939,vnx5300-01-spb-dc2,dc2,storage,APM00123703146,11/6/2012,11/6/2012,,,,,,
940,rw-151-K1,dc2,power,1200StrikerAve,,,,,,,,
941,mta33-dc2,dc2,mta,A1-28668,8/13/2013,8/13/2013,,,,,,
942,con-dc02-b05-1,dc2,,520058986,6/1/2012,6/1/2012,,,,,,
943,dc2-d0-sqs-05-4,dc2,,FDO1609R02H,6/1/2012,6/1/2012,,,,,,
944,pdu-dc02-b05-2,dc2,power,5A1146E04320,6/1/2012,6/1/2012,,,,,,
945,dc2-d0-sqs-05-3,dc2,,FDO1609P0WR,6/1/2012,6/1/2012,,,,,,
